136,34
393,52
265,45
522,63
779,56
651,56
908,59
283,46
155,38
540,60
412,57
797,55
669,59
926,56
173,41
430,58
302,46
687,61
559,60
944,55
816,60
191,40
448,60
320,48
577,60
834,59
706,58
963,59
338,49
210,42
595,57
467,55
724,55
981,57
853,54
100,33
228,42
485,59
357,50
742,54
614,53
871,59
1000,56
246,43
118,33
375,48
632,58
504,58
889,59
761,58
