136,51
393,91
265,68
522,88
779,121
651,109
908,108
283,65
155,52
540,99
412,84
797,121
669,114
926,105
173,54
430,81
302,71
687,118
559,97
944,119
816,123
191,52
448,84
320,66
577,103
834,125
706,115
963,107
338,73
210,58
595,99
467,85
724,117
981,96
853,114
100,47
228,63
485,83
357,73
742,117
614,98
871,105
1000,97
246,69
118,55
375,78
632,104
504,88
889,104
761,116
