136,43
393,73
265,64
522,66
779,73
651,65
908,67
283,67
155,45
540,64
412,75
797,74
669,63
926,64
173,49
430,72
302,66
687,66
559,65
944,67
816,77
191,48
448,74
320,68
577,69
834,72
706,66
963,68
338,67
210,58
595,67
467,68
724,66
981,66
853,70
100,43
228,57
485,68
357,71
742,75
614,65
871,66
1000,65
246,63
118,40
375,72
632,80
504,67
889,68
761,70
