12288,1004
75522,841
42885,852
10248,1205
73482,847
40845,818
8209,1693
71442,826
38806,872
6169,642
69403,833
36766,815
4129,695
100000,836
67363,820
34726,816
2089,587
97960,922
65323,902
32686,1217
95920,855
50,418
63283,830
30646,801
93880,845
61243,909
28607,817
91840,838
59204,807
26567,798
89801,874
57164,815
24527,829
87761,850
55124,817
22487,799
85721,850
53084,820
20447,826
83681,915
51044,804
18408,793
81641,870
49005,843
16368,946
79602,930
46965,828
14328,854
77562,883
44925,837
